Longitude,Latitude,Timestamp,ID
-77.6615,39.3794,2021-01-06 14:51:37,SM7kPFVY0BeN
-77.0336,38.8944,2021-01-06 14:51:58,yCgKBE1BvgoE
-77.0336,38.8944,2021-01-06 14:51:58,cxDGJuCrh5df
-77.0364,38.8908,2021-01-06 14:54:04,uO3OyLcDfy9p
-97.5173,29.9528,2021-01-06 14:54:05,bbkLRPvUmJ3Q
-77.0367,38.8918,2021-01-06 14:56:29,SHRvr30FtRLb
-77.0335,38.8968,2021-01-06 14:57:48,J9U6khb56IEE
-77.0345,38.8917,2021-01-06 14:58:33,iqf7FPtd8arV
-77.0345,38.8917,2021-01-06 14:58:33,Oob6Efl4mJUa
-77.0370,38.8919,2021-01-06 14:58:51,xRKQwtpCEB9v
-77.0334,38.8956,2021-01-06 14:59:11,b2NeBwdXHjzn
-77.0363,38.8910,2021-01-06 14:59:13,tFtZBT6xFCZQ
-77.0373,38.8921,2021-01-06 14:59:19,lLoZaH6iGNOT
-77.0373,38.8921,2021-01-06 14:59:19,sa3J1520fsCk
-77.0353,38.8920,2021-01-06 15:00:26,Ql2J5GJRtJVh
-84.2000,39.8304,2021-01-06 15:01:52,FvZ54ZlW45tq
-77.0374,38.8922,2021-01-06 15:02:13,0LmCg5GItOn5
-77.0374,38.8922,2021-01-06 15:02:13,b86RszJ1V9VE
-77.0374,38.8922,2021-01-06 15:02:13,gB5saDDhwvz9
0.0000,0.0000,2021-01-06 15:02:22,BkPIHtOdey8b
-77.0403,38.8894,2021-01-06 15:04:02,akVq8hns9Ekq
-77.0361,38.8920,2021-01-06 15:06:16,thcqrJ2Wyky1
-77.0337,38.8923,2021-01-06 15:08:11,x1MF5huFoil0
-77.0334,38.8926,2021-01-06 15:09:30,uNCFWGRYTS6C
-77.0349,38.8895,2021-01-06 15:09:41,Y7d0hySnClTl
-111.6257,33.3896,2021-01-06 15:09:50,0szY3oeE8yFv
-81.7101,32.4505,2021-01-06 15:10:12,u7r4goZeMF1J
-77.0353,38.8918,2021-01-06 15:10:14,VHLHiZSBq0mN
-77.0336,38.8943,2021-01-06 15:11:32,NptdNHB2bB9p
-77.0336,38.8943,2021-01-06 15:11:32,qZLxcaPusKZb
-77.0336,38.8943,2021-01-06 15:11:32,5XnrzvP3TPee
-77.0336,38.8943,2021-01-06 15:11:32,5vsrnDL8ezuz
-83.9738,42.5940,2021-01-06 15:12:44,05fLzjKI8Mjm
-83.9738,42.5940,2021-01-06 15:12:44,NYLqmAxtGiSh
-77.0350,38.8911,2021-01-06 15:13:10,sDdHO1VB49Pa
-87.7343,43.7777,2021-01-06 15:14:17,QBhvjIk9NG70
-77.0530,38.8923,2021-01-06 15:14:59,MgMiCd8EjrVH
-98.6374,20.1685,2021-01-06 15:15:37,CbCrWPLtNFN1
-77.0342,38.8903,2021-01-06 15:16:02,OP07TIoGSNJm
0.0000,0.0000,2021-01-06 15:16:13,cKoWYJtHk56S
-77.0369,38.8908,2021-01-06 15:18:47,PhBg4kuTHVLi
121.4342,25.0587,2021-01-06 15:19:24,awaFQHPfnYLH
-77.0362,38.8922,2021-01-06 15:19:43,401g3sjvH1UI
-77.0337,38.8913,2021-01-06 15:19:55,xOGr2U6ve8W1
-77.0332,38.8915,2021-01-06 15:20:01,rMfe16MWpqKN
-77.0374,38.8913,2021-01-06 15:20:05,2U6tbzcZD7NQ
-77.0374,38.8916,2021-01-06 15:20:58,AnjRSKPVwHdd
0.0000,0.0000,2021-01-06 15:21:56,nMVRREMHVVZ3
-77.0355,38.8921,2021-01-06 15:24:03,0naBwO7WKLdv
-77.0336,38.8925,2021-01-06 15:24:25,wynEdR3TziJm
121.4342,25.0587,2021-01-06 15:24:37,tx5FCTKtzOdQ
-77.0355,38.8921,2021-01-06 15:26:38,xREPV4bqjPPM
-111.6651,33.3958,2021-01-06 15:27:01,bUP81NzERbL3
-77.0333,38.8919,2021-01-06 15:28:05,1hITmFMmXf5t
-77.0357,38.8907,2021-01-06 15:29:17,6MmRehcrcAwY
-77.0370,38.8919,2021-01-06 15:29:19,2R64wIqkr5mS
-77.0389,38.8907,2021-01-06 15:29:54,qPIOl2JbIsV4
-77.0373,38.8912,2021-01-06 15:29:55,skJlzyllttT3
-77.0373,38.8912,2021-01-06 15:29:55,dCrPCc3Hvnpm
-78.8999,33.8999,2021-01-06 15:31:42,ufoms4kU3ESu
-78.8999,33.8999,2021-01-06 15:31:42,H7IICuvfIXYx
-77.0352,38.8922,2021-01-06 15:32:28,X0bLLyqmZCnN
-77.0367,38.8917,2021-01-06 15:32:59,9RrnmonKnZLm
-77.0367,38.8917,2021-01-06 15:32:59,BVo7j7cX5sF9
-98.4583,29.4989,2021-01-06 15:34:28,oE9Hb9SKiODU
-77.0334,38.8942,2021-01-06 15:36:40,bCkOoiJFTH0C
-77.0373,38.8912,2021-01-06 15:37:19,97U9MwaEtdVz
-77.0373,38.8912,2021-01-06 15:37:19,3ziKghBbE6P6
-77.0373,38.8912,2021-01-06 15:37:19,oKjuA8Ntd33y
-80.5355,28.0172,2021-01-06 15:37:38,HpqUNMI3QzPg
-77.0351,38.8920,2021-01-06 15:40:15,e6BtsS1j9zs8
-79.3536,43.7803,2021-01-06 15:40:27,o2eXU3Go4fKZ
-80.5057,27.6349,2021-01-06 15:41:33,jNs0vvboMnTw
-77.0053,38.8922,2021-01-06 15:41:37,rOv2haz9t2D2
-77.0363,38.8933,2021-01-06 15:41:41,kFF3hM2hlYcf
-77.0341,38.8921,2021-01-06 15:41:52,o6xUbL7Zm7Tf
-77.0341,38.8921,2021-01-06 15:41:52,jAQUnszflykk
-4.3566,50.8067,2021-01-06 15:42:42,d71Y3mmW2mkr
-77.0356,38.8910,2021-01-06 15:42:58,ivgzEARyAdQk
-77.0350,38.8922,2021-01-06 15:43:50,a6R6xt7VEDuE
-48.6872,-26.7154,2021-01-06 15:44:39,wrm7MpmsO3am
-72.6816,41.7648,2021-01-06 15:45:42,npllBz014quf
-77.0372,38.8919,2021-01-06 15:45:52,zXAmZwiG3yfA
-77.0403,38.8923,2021-01-06 15:47:01,VkFHYXJdaOHA
-77.0403,38.8923,2021-01-06 15:47:01,oINbKytzEefK
-77.0403,38.8923,2021-01-06 15:47:01,prb3609Bx5BJ
-77.0405,38.8884,2021-01-06 15:47:57,sUCLs52fT3CW
-77.0365,38.8936,2021-01-06 15:47:59,lFFk9PXz5bhC
-77.0359,38.8915,2021-01-06 15:48:24,eegOpX0BfjsK
-102.2157,32.3848,2021-01-06 15:50:13,FNZI7GqS2yuA
-77.0383,38.8922,2021-01-06 15:51:41,dy5GFIwCwuOP
-77.0336,38.8932,2021-01-06 15:52:21,TaOvOM41Vu7m
-77.0361,38.8920,2021-01-06 15:53:02,X3O4lkVyQ2b5
-77.0373,38.8920,2021-01-06 15:53:50,aL1t2lqChyze
0.0000,0.0000,2021-01-06 15:55:02,WD6cP8kcD6Lx
-77.0212,38.8893,2021-01-06 15:55:29,ET84WGA65PjB
-71.5114,41.7661,2021-01-06 15:56:17,vsn2T7kJ9SWY
-77.0342,38.8912,2021-01-06 15:56:55,ROFyGFcodhj2
0.0000,0.0000,2021-01-06 15:57:00,nCrGrcsj0fER
-77.0364,38.8919,2021-01-06 15:57:06,BInzNTtug9A8
-77.0370,38.8915,2021-01-06 15:58:04,kR7UNojemLBy
-77.0333,38.8915,2021-01-06 15:58:06,7JHuazklsU8v
0.0000,0.0000,2021-01-06 15:58:22,CYfTmxjQcuqK
-4.3563,50.8066,2021-01-06 15:58:32,NLYgDPxYU1ND
-77.0332,38.8908,2021-01-06 15:58:38,ZkxVFIuxGuJy
0.0000,0.0000,2021-01-06 15:59:06,1YRihcFieT2h
0.0000,0.0000,2021-01-06 15:59:06,P4jqbizVuws7
-77.0343,38.8919,2021-01-06 15:59:25,GyLB83MNH8kk
-77.0353,38.8903,2021-01-06 16:00:17,xkyLOWZxjxPj
-77.0363,38.8914,2021-01-06 16:01:31,4LUHpTKftGHg
-77.0349,38.8922,2021-01-06 16:01:34,RpS3ATCnUMRu
-77.0371,38.8918,2021-01-06 16:02:18,XfSxaF86ryFg
0.0000,0.0000,2021-01-06 16:03:29,lmv7hokLNbH4
-77.0349,38.8920,2021-01-06 16:04:10,LPMgas2riNpu
-77.0349,38.8920,2021-01-06 16:04:10,4bspUiCwULxC
-77.0366,38.8916,2021-01-06 16:04:40,uIFh3PBrRXfe
-77.0360,38.8906,2021-01-06 16:05:15,aBf5G5aaPDj9
-77.0369,38.8933,2021-01-06 16:05:41,S1lEvzHqYTiZ
-77.0365,38.8922,2021-01-06 16:06:37,Ds6ZUPblNzv4
-77.0240,38.8894,2021-01-06 16:07:39,VYWo9y4A00do
-77.0332,38.8916,2021-01-06 16:07:48,bpO11ESzb4Jt
-77.0203,38.8930,2021-01-06 16:08:38,bQvQLbiTz0q5
-77.0362,38.8916,2021-01-06 16:11:51,EniSIqkMzJqV
-77.0337,38.8931,2021-01-06 16:12:38,dVipXMFYPp43
-77.0355,38.8907,2021-01-06 16:12:57,ydhdhYfDbGmc
-82.8045,27.8608,2021-01-06 16:14:30,6oxSaR7sxyMM
-77.0366,38.8936,2021-01-06 16:14:33,wItTIbLfoXBY
-77.0364,38.8919,2021-01-06 16:15:31,V0DgB2ob5jKb
-77.0363,38.8918,2021-01-06 16:16:30,NEykm1FvuD9s
-77.0366,38.8919,2021-01-06 16:17:39,LxsmTx5x2mFR
-77.0371,38.8913,2021-01-06 16:17:50,AvieVeQAq5o5
0.0000,0.0000,2021-01-06 16:18:00,kwdnVUjv7yz0
-77.0365,38.8922,2021-01-06 16:18:12,0pHHD2IPnGI5
-94.2771,36.4733,2021-01-06 16:18:21,YqEKe8yWVqr6
-91.0088,30.3674,2021-01-06 16:18:39,rgJYDl6q0vyE
-77.0368,38.8918,2021-01-06 16:18:44,BacyoFvz5CTJ
-77.0368,38.8918,2021-01-06 16:18:44,OAm3Z4LornPq
-77.0366,38.8910,2021-01-06 16:19:02,tJF8O7R7HdMp
-77.0383,38.8922,2021-01-06 16:19:08,K2RwB9cY8WgL
-77.0374,38.8913,2021-01-06 16:19:30,ZlcEDu06k1O9
-77.0358,38.8905,2021-01-06 16:21:22,eouIUQ62wDSC
-77.0362,38.8915,2021-01-06 16:22:16,423yzZ0D9J0P
-78.6133,35.8423,2021-01-06 16:22:47,KikwpR75KznD
-77.0358,38.8910,2021-01-06 16:23:19,TKlQPNr2GjTG
-77.8150,34.2646,2021-01-06 16:23:23,ulmWZI3IO4O8
-77.8150,34.2646,2021-01-06 16:23:23,fgmG7NSeRoLY
-77.8150,34.2646,2021-01-06 16:23:23,0h8glItcBTrF
-77.8150,34.2646,2021-01-06 16:23:23,BNv7l898hTO5
-77.0363,38.8933,2021-01-06 16:23:31,C9CbTmKanEX4
-77.0336,38.8917,2021-01-06 16:23:39,SWL4CriMw42g
-77.0323,38.8901,2021-01-06 16:23:55,RTIBsAQDRfem
-77.0359,38.8913,2021-01-06 16:24:44,zq269gxmbYsI
-77.0341,38.8918,2021-01-06 16:25:10,kNfET2jAZEnS
-77.0333,38.8911,2021-01-06 16:25:10,Ou3e0ygfL1VY
-77.0355,38.8898,2021-01-06 16:26:24,rTaPXgfP9jYA
-77.0373,38.8920,2021-01-06 16:30:32,ereiiJLQfQzB
-77.0368,38.8921,2021-01-06 16:32:43,PgPw2Jb7ANCM
-77.0368,38.8921,2021-01-06 16:32:43,UrD1KUHibZKT
-77.0368,38.8921,2021-01-06 16:32:43,CBqleP9b5ei1
-77.0368,38.8921,2021-01-06 16:32:43,D1hTLKXn3FIC
-77.0361,38.8920,2021-01-06 16:33:54,CC0iavGPRx9W
-77.0066,38.8941,2021-01-06 16:34:06,FPX4J9n7LjeK
-77.0354,38.8922,2021-01-06 16:34:37,lVKkqagkDm91
-95.0182,29.6343,2021-01-06 16:34:41,cpJNUYlkv0GV
-77.0355,38.8912,2021-01-06 16:35:56,jDypbT7c6bU0
-77.0342,38.8916,2021-01-06 16:36:02,znHqCskR67k6
-78.0994,33.9439,2021-01-06 16:37:13,09ROm6VU5K8i
0.0000,0.0000,2021-01-06 16:37:30,dcCi4vKYjO3x
-77.0363,38.8921,2021-01-06 16:37:30,IyVON4loRnvA
-77.0363,38.8921,2021-01-06 16:37:30,W4R2iPjTAhSs
-77.0372,38.8907,2021-01-06 16:38:17,TCJ5Im4smpY2
-77.0358,38.8915,2021-01-06 16:39:02,49UdNtftDTR8
-77.0362,38.8913,2021-01-06 16:39:31,DcZD1fcn6YU7
-115.3189,36.1947,2021-01-06 16:40:12,6ayUU0S1Kutb
-77.0369,38.8918,2021-01-06 16:40:36,smnHIPWv97nd
-112.2443,33.4953,2021-01-06 16:41:14,pxGdpX6DzCjE
-77.0322,38.8921,2021-01-06 16:41:59,oq0jpbCT651M
-97.5033,35.4906,2021-01-06 16:42:03,8UR1LfAAkxOM
-97.5033,35.4906,2021-01-06 16:42:03,5PudPZfOuTMP
-87.5608,38.0420,2021-01-06 16:44:05,Qx9TJGUedC6R
-77.0349,38.8922,2021-01-06 16:44:24,C6icT24heT8w
-77.0365,38.8903,2021-01-06 16:45:54,wWtXNdgWeEEM
-77.0367,38.8913,2021-01-06 16:48:44,IGhJlpaMZ7QE
-77.0684,38.8814,2021-01-06 16:49:33,G6lZkvSoVWt2
-77.0684,38.8814,2021-01-06 16:49:33,gAVN0Q4njfwD
-77.0684,38.8814,2021-01-06 16:49:33,05qpu3PHmTcj
-77.0684,38.8814,2021-01-06 16:49:33,IfuvRKMHeje5
-77.0684,38.8814,2021-01-06 16:49:33,WpZ4uLnC1d4H
-77.0684,38.8814,2021-01-06 16:49:33,LR1mPrzxmeQv
-77.0362,38.8914,2021-01-06 16:51:12,jpQmHE0BJJzQ
-77.0364,38.8917,2021-01-06 16:51:15,kQ0ltkpwFuvd
-77.0360,38.8909,2021-01-06 16:51:27,NLbwqxP0yA6f
-77.0317,38.8909,2021-01-06 16:51:28,uJnCqo00NHIl
-77.0367,38.8917,2021-01-06 16:51:49,SjPt47R3IMWH
-77.0367,38.8917,2021-01-06 16:51:49,GtFuFel8K7Wo
-77.0367,38.8919,2021-01-06 16:51:57,gyQ4hi1OVvNQ
-77.0356,38.8903,2021-01-06 16:52:32,xeNpofVo019x
-77.0361,38.8909,2021-01-06 16:52:41,g0Nj4eN2MnLi
-77.0361,38.8909,2021-01-06 16:52:41,RtzXU1igtY6z
0.0000,0.0000,2021-01-06 16:52:51,a3NbAuIyNM3v
-77.0345,38.8920,2021-01-06 16:53:09,og2zOouYA0bD
-77.0344,38.8921,2021-01-06 16:54:41,fNodpDg9wS24
-77.0363,38.8912,2021-01-06 16:55:10,BKSLTTzLt0u2
-77.0345,38.8919,2021-01-06 16:57:42,ljl6PXazsbVv
-77.0362,38.8914,2021-01-06 16:57:44,ONo3BODldEl4
-77.0362,38.8914,2021-01-06 16:57:44,Uc2Ib1LReDaF
-77.0362,38.8914,2021-01-06 16:57:44,W1nA3OgbJg4W
-77.0354,38.8903,2021-01-06 16:57:57,tV6IW4GoxnTO
-77.0354,38.8903,2021-01-06 16:57:57,tO04kKgjW1q4
-77.0368,38.8917,2021-01-06 16:57:57,y3ZnJwouF005
-77.0356,38.8917,2021-01-06 16:58:02,CtpFcLr34Uql
-77.0366,38.8910,2021-01-06 16:58:03,Tf7juYtkrm8N
-77.0366,38.8910,2021-01-06 16:58:03,VbdO03aG0roa
-77.0366,38.8910,2021-01-06 16:58:03,XsOVb0pwRJES
-77.0363,38.8919,2021-01-06 16:58:05,tIvvSQeMO2zH
-77.0363,38.8919,2021-01-06 16:58:05,SaIZUp7eBoNS
-77.0363,38.8912,2021-01-06 16:58:08,iBmtugeXvTOP
-77.0353,38.8903,2021-01-06 16:58:16,PpcSJ2t5R9I2
-77.0369,38.8917,2021-01-06 16:58:16,z5ImjO6kJLtP
-77.0362,38.8918,2021-01-06 16:58:19,oodb7WzcK1AW
-77.0362,38.8911,2021-01-06 16:58:25,Hnkh0n6fehR5
0.0000,0.0000,2021-01-06 16:58:47,iSgD1oQIwwyj
-77.0370,38.8906,2021-01-06 16:58:48,PS5QzMyOoJ1Y
-77.0364,38.8914,2021-01-06 16:58:49,83QmTetHJ5T5
-77.0360,38.8913,2021-01-06 16:58:53,4TEpyOHkOo1Y
-77.0360,38.8913,2021-01-06 16:58:53,uGXQHSVMBFup
-77.0358,38.8907,2021-01-06 16:59:04,uZGNteDG572x
-77.0364,38.8912,2021-01-06 16:59:07,11yUZY1GBsbG
-77.0353,38.8911,2021-01-06 16:59:09,FaWeCHG1fiWN
-77.0369,38.8917,2021-01-06 16:59:17,RBaqoUEvZ7bX
-77.0368,38.8918,2021-01-06 16:59:29,oy4KJ5gVBqHJ
-77.0361,38.8921,2021-01-06 16:59:32,3Y0yDk1J2QZG
-77.0363,38.8918,2021-01-06 16:59:36,IEScWmDsSfKX
-77.0343,38.8903,2021-01-06 16:59:36,LguBSCUFcY67
-117.2379,33.1174,2021-01-06 16:59:42,265NT9qX0nXT
-77.0362,38.8907,2021-01-06 16:59:44,DFLm2As2pXc4
-77.0348,38.8906,2021-01-06 16:59:59,MsxTRRdKkZwS
-77.0367,38.8937,2021-01-06 17:00:04,CjBp5eYn9SIM
-77.0350,38.8922,2021-01-06 17:00:04,X23DBdsA9dig
-77.0350,38.8922,2021-01-06 17:00:04,Cp1Hh3fxtldb
0.0000,0.0000,2021-01-06 17:00:08,qzrNScZMm7FK
-77.0359,38.8916,2021-01-06 17:00:17,wQZ0XA36Xpih
-77.0361,38.8909,2021-01-06 17:00:26,XDp5bfyFplEJ
-77.0368,38.8906,2021-01-06 17:00:26,CCpdypA06UDd
-88.1459,41.9181,2021-01-06 17:00:33,VfAeRjlTZXtj
-77.5515,37.4536,2021-01-06 17:00:35,zQ9mB4j7rlXb
-77.5515,37.4536,2021-01-06 17:00:35,JPM5ZFOi5Ze0
-77.0365,38.8937,2021-01-06 17:00:49,EAQMiCrIpltl
-82.2060,36.3277,2021-01-06 17:01:08,rw5wo7kEqZj3
-77.0361,38.8909,2021-01-06 17:01:22,vrWD0q1NIOPA
-77.0348,38.8921,2021-01-06 17:01:34,OwqjIgbC5LCD
-77.0348,38.8921,2021-01-06 17:01:34,eoil5IIQ62LJ
-77.0364,38.8913,2021-01-06 17:01:43,ijUVt42MiQk1
-77.0346,38.8919,2021-01-06 17:02:14,IBrEVWHnY1c3
-77.0351,38.8919,2021-01-06 17:02:16,PkYBsjdzBGh6
-77.0360,38.8901,2021-01-06 17:02:25,YNzVcLzuZCIA
-77.0346,38.8918,2021-01-06 17:03:15,b3Oqdkelutuv
-77.0074,38.8903,2021-01-06 17:03:36,Yv60aO8hsb4H
-77.0074,38.8903,2021-01-06 17:03:36,MGIywYHb2lB8
-77.0363,38.8918,2021-01-06 17:05:00,04aPSGXs9uu1
-77.0362,38.8921,2021-01-06 17:05:03,DHoJvfj4HEiv
-77.0354,38.8916,2021-01-06 17:05:09,roaq3t7AvtXD
-77.0354,38.8916,2021-01-06 17:05:09,tnKO25xO088k
-77.0349,38.8924,2021-01-06 17:05:37,e8PppkH5mMcT
-77.0349,38.8924,2021-01-06 17:05:37,xs03tAD9f9vM
-77.0349,38.8924,2021-01-06 17:05:37,l8rCpvcBwL6H
-77.0348,38.8916,2021-01-06 17:06:34,52LnuwCTZdKB
-77.0353,38.8902,2021-01-06 17:06:35,F5ZPe3cpnqSJ
-77.0364,38.8935,2021-01-06 17:07:28,Iue3FFoNfEhv
-77.0352,38.8922,2021-01-06 17:07:48,8YA6CeYMxHh4
-77.0352,38.8922,2021-01-06 17:07:48,5V9nwv8lo2mi
-77.0352,38.8922,2021-01-06 17:07:48,nf9v20YjxIN6
-77.0349,38.8922,2021-01-06 17:07:51,iarzfMQKhqPN
-77.0349,38.8922,2021-01-06 17:07:51,O1oaG8upD54v
-77.0349,38.8922,2021-01-06 17:07:51,XNw9fkLnbCLz
-77.0349,38.8922,2021-01-06 17:07:51,4UIpSX6NxSsY
-77.0353,38.8903,2021-01-06 17:08:00,40mZ6CU28v4l
-77.0353,38.8916,2021-01-06 17:08:17,9H6cOk9iVoHA
-77.0363,38.8921,2021-01-06 17:08:20,52rqoXOfOPy5
-77.0345,38.8921,2021-01-06 17:09:00,JIb9xyG6vHPc
-77.0353,38.8920,2021-01-06 17:09:13,mR0EJQXQcSBk
-77.0366,38.8915,2021-01-06 17:09:26,DLrp7deeIqht
-77.0352,38.8899,2021-01-06 17:10:00,DYXvOYthCx2F
-88.1523,30.6624,2021-01-06 17:10:47,li7iqGy5AlQH
-72.6856,41.7640,2021-01-06 17:12:13,phhv8fyASH1F
-80.3385,25.8032,2021-01-06 17:12:31,tRtJGlb9LWdH
-77.0355,38.8901,2021-01-06 17:13:04,cHRjjrxdHl62
-81.4384,41.4012,2021-01-06 17:14:00,QAtT5LrZwECR
-80.4427,25.6070,2021-01-06 17:15:15,mySEnU5RkhWF
-118.0079,33.6778,2021-01-06 17:15:52,TLxhwb0HpLvu
-77.0371,38.8907,2021-01-06 17:16:24,YBiS0yYD8IMg
-98.4582,29.4989,2021-01-06 17:16:33,6F2JX1pU8A2f
0.0000,0.0000,2021-01-06 17:16:37,wmcos5cofbF4
-77.0351,38.8920,2021-01-06 17:16:38,slqx1gKpRvk6
-86.1040,32.4631,2021-01-06 17:16:42,oMrBHzdh4WV3
-94.8361,29.2761,2021-01-06 17:17:09,KNGCZcumdCHx
-73.4896,40.7052,2021-01-06 17:17:50,WT5NxQkLYwx7
-101.8031,35.2059,2021-01-06 17:18:07,sA6zjJVEQApf
-77.0360,38.8911,2021-01-06 17:18:32,GpnQxzviWo8t
-88.3173,41.7642,2021-01-06 17:19:39,3Vj5rrhLbez1
-82.4613,29.6290,2021-01-06 17:20:20,WJHn7pAj1IE7
-88.9772,42.7100,2021-01-06 17:20:58,9fdLJc1atCq2
-121.9981,38.3507,2021-01-06 17:21:00,mhug6pn0mkpK
-77.0363,38.8914,2021-01-06 17:21:13,hxkZFXYX1S5A
-88.1472,41.3247,2021-01-06 17:21:27,K1uM1Y1wuLqY
-88.1472,41.3247,2021-01-06 17:21:27,egGDZHo8Grx5
-121.4951,38.5771,2021-01-06 17:21:52,bT9cww0egGpc
-80.3200,25.8093,2021-01-06 17:22:32,HEp2aX729WFq
-80.3200,25.8093,2021-01-06 17:22:32,4P1C1XBhIwN4
-77.0339,38.8919,2021-01-06 17:23:04,1PkvSH3DHPQm
-77.0353,38.8910,2021-01-06 17:23:10,rYy7YpNRTUE6
-77.0353,38.8910,2021-01-06 17:23:10,MDACiOMgge1Z
-86.8933,35.7832,2021-01-06 17:25:38,rCH1Eb97PM4k
-92.2881,34.7465,2021-01-06 17:25:52,JeFJsUyxKeoC
-77.0372,38.8923,2021-01-06 17:25:53,eplxZ9zLNP6t
-77.0408,38.8903,2021-01-06 17:26:00,VRn0p1lTjPBc
-77.0368,38.8914,2021-01-06 17:26:35,KcSAXDGnLT3g
-96.9243,36.7512,2021-01-06 17:27:04,WUUYVET33KXo
-96.9243,36.7512,2021-01-06 17:27:04,pmIbT1fHBBTK
-77.0262,38.8922,2021-01-06 17:27:07,pPqRA75aYGRj
-77.0372,38.8915,2021-01-06 17:27:17,QPsyYtwu4zJb
-70.7275,43.9289,2021-01-06 17:27:22,Di4xC46E031H
-77.0366,38.8912,2021-01-06 17:27:41,ul321O6nbneR
-77.0341,38.8912,2021-01-06 17:29:06,Vfb7RDCU9APR
-77.0341,38.8912,2021-01-06 17:29:06,0Pk8BEfptuZG
-77.0341,38.8912,2021-01-06 17:29:06,5GIdUYtOQZvC
-77.0341,38.8912,2021-01-06 17:29:06,N8GVCcruSnYN
-77.0341,38.8912,2021-01-06 17:29:06,Z0TTE4j3M60b
0.0000,0.0000,2021-01-06 17:29:15,NjycuZIsR6a9
-77.0362,38.8933,2021-01-06 17:33:13,kYyQUWF6mMoZ
-97.0532,49.9544,2021-01-06 17:35:43,AzgecSCBfxgh
-83.6397,32.6307,2021-01-06 17:36:09,tg2fj54j02mz
-118.2439,34.0525,2021-01-06 17:37:00,2cUkyCGYnj6V
-77.0352,38.8923,2021-01-06 17:38:12,GyPHmSWdiGzt
-115.1599,36.1447,2021-01-06 17:39:56,yU46BGWlclOQ
-115.1599,36.1447,2021-01-06 17:39:56,Z9rrUt7pcFYd
-97.5033,35.4915,2021-01-06 17:44:27,W0tbMlSrnsl7
-77.0360,38.8903,2021-01-06 17:45:18,IDijozQkiiVl
-81.9691,28.1240,2021-01-06 17:46:37,zOjQ743sJrjo
-77.0371,38.8908,2021-01-06 17:47:37,CxuimH5Nb5do
-77.0267,38.8921,2021-01-06 17:49:27,XGxtrQAr7QOi
-117.9548,33.7340,2021-01-06 17:50:59,Vb7RB7FYHaH8
-77.0354,38.8904,2021-01-06 17:51:34,TZMPQmDrtK0N
-112.0963,33.4479,2021-01-06 17:52:50,3UnP5UGH9D4O
-77.0132,38.8912,2021-01-06 17:55:17,b0s87hxTGufb
-77.0132,38.8912,2021-01-06 17:55:17,i7xUeEr5Ysmm
-77.0132,38.8912,2021-01-06 17:55:17,Dm7RNKn6blxh
-77.0350,38.8903,2021-01-06 17:55:25,pryOHn3pxRih
-77.0333,38.8900,2021-01-06 17:55:40,yPG52agghF1w
-77.0120,38.8906,2021-01-06 17:56:21,p2IW8kMZuc0c
-77.0120,38.8906,2021-01-06 17:56:21,LdowRJbSeiWb
-118.6266,41.9521,2021-01-06 17:56:46,c0QO5rti7ZaQ
-77.0119,38.8904,2021-01-06 17:57:16,Dr91Sy9JPaqz
-117.0415,34.0423,2021-01-06 17:57:17,sYb1Mio4NTqt
-77.0103,38.8898,2021-01-06 17:59:19,bHrrdOH7wawk
-76.1204,36.8412,2021-01-06 17:59:24,IS5BncjDgY5B
-76.1204,36.8412,2021-01-06 17:59:24,47RHy1VIEluw
-76.1204,36.8412,2021-01-06 17:59:24,5YTuLJNRSlhA
-77.0333,38.8899,2021-01-06 17:59:36,ZwglTUkStXdA
-77.0103,38.8902,2021-01-06 17:59:41,aRWTR7sk7i90
-77.0278,38.8918,2021-01-06 17:59:50,DYap5yt4pNXI
-77.0363,38.8919,2021-01-06 17:59:51,W6XYUCz6qu6J
-77.0363,38.8919,2021-01-06 17:59:51,O9crjIncbabG
-77.0118,38.8905,2021-01-06 18:00:11,zBLIrh4Yl7XH
-80.2948,26.3341,2021-01-06 18:01:03,6Ha75GOc4L2r
-80.2948,26.3341,2021-01-06 18:01:03,kQFqE06rTWx5
-97.7409,30.2739,2021-01-06 18:01:04,w3gPr368fsNK
-77.0102,38.8898,2021-01-06 18:01:54,tb76lsT2Wakl
-77.0117,38.8905,2021-01-06 18:02:10,sT75WFu2QPLW
-77.0250,38.8922,2021-01-06 18:04:06,Zalcz8BiXAeX
-77.0250,38.8922,2021-01-06 18:04:06,IuqogfNIVKuE
0.0000,0.0000,2021-01-06 18:04:25,KLXgygTevUEv
-77.0106,38.8901,2021-01-06 18:05:12,VJKKCQ9W822I
-121.8170,37.3587,2021-01-06 18:05:51,2ZFc4Rbmqujr
-121.8170,37.3587,2021-01-06 18:05:51,InscQUtrogxF
-121.8170,37.3587,2021-01-06 18:05:51,qL3XCI9ZDA7i
-77.0117,38.8907,2021-01-06 18:05:53,HFM8mZssF1pW
-88.3172,41.7642,2021-01-06 18:05:58,1LRF7P2J8dE2
-77.0105,38.8900,2021-01-06 18:06:20,5F4X9i7bivo4
-77.0251,38.8921,2021-01-06 18:06:34,ba8W5Vn1BpxS
-77.0365,38.8919,2021-01-06 18:07:06,I3snouHE0cRL
-77.0106,38.8902,2021-01-06 18:07:25,fqMErkRVItV0
-77.0366,38.8917,2021-01-06 18:07:29,eGWFiGU2WtR8
-77.0364,38.8919,2021-01-06 18:07:32,pTHsCKI1Q7aU
